1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,1802   ,2002   ,2105   ,2201   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3231   ,3481   ,3673   ,4904   ,5880   ,6505   ,
   22.20,   24.98,   25.85,   62.91,   48.99,   63.16,   23.52,   56.61,   28.80,   22.86,   40.94,   45.61,  191.43,   23.26,   10.91,   65.15,   20.58,   70.19,   22.71,   25.48,   67.99,   47.89,   35.13,   82.79,  178.74,   52.22,   11.01,   64.05,  211.70,  163.32,  518.14,   10.09,    9.43,   23.66,   21.85,    6.64,   11.23,   14.07,    5.82,    9.96,    9.49,  129.70,  495.55,   63.24,   24.23,   11.53,  310.48,   43.12,   10.13,   74.32,
   22.33,   24.98,   26.04,   64.02,   49.22,   63.38,   23.62,   54.17,   28.85,   22.98,   39.88,   44.93,  188.66,   23.00,   11.02,   64.84,   20.85,   69.56,   22.55,   26.57,   67.91,   47.89,   34.69,   79.27,  175.51,   51.21,   10.85,   63.98,  212.08,  160.10,  489.90,   10.09,    9.43,   23.55,   21.55,    6.47,   11.12,   14.41,    5.73,    9.85,    9.47,  128.92,  472.46,   63.31,   23.31,   11.49,  289.83,   43.12,   10.16,   74.80,
   22.24,   24.61,   25.79,   62.62,   46.52,   63.08,   23.14,   52.40,   28.08,   22.56,   40.00,   44.15,  175.58,   22.32,   10.79,   66.77,   20.37,   70.19,   22.01,   25.37,   66.39,   47.37,   34.24,   75.75,  173.25,   50.94,   11.36,   63.77,  210.17,  164.93,  502.26,    9.88,    9.17,   23.01,   21.12,    6.26,   10.75,   14.24,    5.53,    9.61,    9.22,  124.62,  471.58,   61.78,   23.42,   11.74,  280.32,   42.55,    9.91,   73.44,
   22.40,   24.61,   25.73,   62.32,   46.07,   63.16,   23.14,   53.73,   28.80,   22.44,   40.59,   45.27,  171.22,   22.41,   10.75,   65.30,   20.23,   70.19,   21.87,   25.70,   66.95,   47.70,   35.13,   79.62,  178.09,   50.80,   11.36,   63.91,  213.61,  167.34,  516.38,    9.88,    9.23,   23.01,   21.12,    6.55,   10.90,   14.21,    5.54,    9.66,    9.22,  125.79,  504.44,   61.50,   23.18,   11.74,  294.42,   41.84,    9.91,   71.44,
   22.40,   24.50,   25.47,   62.77,   45.84,   62.94,   22.86,   53.14,   27.99,   22.32,   40.35,   43.89,  159.33,   22.45,   10.64,   64.30,   19.96,   69.24,   21.91,   25.23,   66.31,   47.44,   35.00,   77.51,  173.57,   49.38,   10.93,   63.98,  209.02,  162.92,  481.07,    9.79,    9.09,   23.01,   20.66,    6.31,   10.79,   14.04,    5.45,    9.56,    9.09,  124.23,  494.67,   62.26,   22.85,   11.44,  286.88,   41.63,    9.77,   68.64,
   22.63,   24.74,   25.95,   63.14,   46.22,   62.94,   23.00,   53.43,   28.85,   22.36,   40.29,   43.55,  162.50,   22.19,   10.87,   64.76,   19.96,   69.56,   22.24,   25.33,   65.51,   47.05,   34.55,   77.86,  174.54,   50.94,   11.56,   63.77,  210.93,  161.71,  464.30,    9.85,    9.15,   23.12,   20.79,    6.35,   10.86,   14.14,    5.54,    9.69,    9.20,  124.62,  485.79,   61.57,   23.34,   11.82,  288.52,   42.69,    9.75,   70.56,
   22.63,   24.74,   25.79,   62.77,   45.54,   62.57,   22.79,   53.29,   29.17,   22.21,   40.29,   43.63,  158.53,   22.22,   11.02,   64.61,   19.92,   71.77,   22.55,   25.23,   65.83,   47.37,   34.11,   76.45,  174.86,   50.46,   11.44,   63.70,  212.08,  164.13,  459.00,    9.79,    9.12,   23.01,   20.56,    6.23,   10.75,   14.37,    5.47,    9.61,    9.17,  125.79,  479.57,   61.43,   23.66,   11.61,  293.44,   44.47,    9.66,   71.04,
   22.85,   24.61,   25.66,   63.14,   45.32,   61.83,   22.69,   52.92,   28.85,   22.17,   40.35,   43.46,  158.14,   22.22,   10.83,   65.07,   19.72,   72.09,   22.51,   25.15,   65.99,   47.24,   34.02,   77.51,  174.86,   50.33,   11.48,   63.70,  212.85,  166.54,  459.00,    9.82,    9.15,   23.12,   20.69,    6.16,   10.97,   14.31,    5.52,    9.77,    9.20,  124.62,  495.55,   61.43,   23.69,   11.57,  300.32,   44.12,    9.63,   69.28,
   23.24,   24.98,   26.11,   63.80,   45.99,   62.42,   23.35,   54.84,   28.89,   22.36,   41.18,   43.81,  160.12,   22.32,   11.10,   68.70,   20.40,   72.41,   22.78,   25.81,   67.83,   47.44,   35.00,   78.57,  178.74,   50.33,   11.95,   63.84,  213.99,  172.57,  469.60,    9.97,    9.23,   23.30,   21.09,    6.23,   11.16,   14.41,    5.62,    9.77,    9.28,  124.23,  508.88,   61.43,   23.90,   11.82,  301.96,   44.19,    9.80,   69.36,
