1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,2002   ,2105   ,2301   ,2303   ,2308   ,2317   ,2324   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2633   ,2801   ,2823   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5871   ,5880   ,6505   ,9904   ,
   32.12,   27.45,   62.51,   93.11,   72.51,   97.80,   25.83,   23.82,   49.68,   37.63,   13.68,  134.56,  112.55,   19.82,  224.32,   81.18,  262.73,   58.11,  207.65,   74.86,   10.97,  102.88,  281.27,  319.02,   22.94,   15.53,   27.61,   15.68,   48.80,   51.76,    9.57,   17.32,   13.23,   22.87,   12.92,    9.09,   19.42,   18.53,  266.14, 4185.75,  102.58,   11.60,   70.12,   67.93,   82.83,   15.52,  109.11,   36.05,
   32.82,   27.65,   62.79,   93.49,   73.64,   97.80,   25.64,   24.02,   49.97,   37.07,   13.82,  132.65,  111.37,   19.68,  228.67,   81.27,  261.78,   58.77,  209.10,   77.07,   11.06,  103.35,  289.96,  322.40,   22.99,   15.58,   27.84,   15.73,   49.27,   52.72,    9.57,   17.73,   13.38,   23.16,   13.02,    9.14,   19.61,   18.53,  263.36, 4077.54,  103.05,   11.60,   71.07,   68.40,   83.11,   15.62,  111.48,   36.05,
   32.69,   27.84,   62.79,   93.49,   73.45,   98.74,   25.40,   23.92,   49.58,   36.84,   13.77,  132.65,  109.71,   19.64,  231.08,   81.27,  256.11,   59.05,  206.20,   78.22,   11.10,  103.35,  296.23,  323.85,   22.99,   15.63,   27.88,   15.78,   49.66,   52.91,    9.57,   17.68,   13.28,   23.25,   12.97,    9.12,   19.61,   18.58,  264.29, 4067.71,  103.05,   11.65,   71.45,   67.74,   85.10,   15.66,  112.90,   35.81,
   32.78,   28.57,   62.60,   93.39,   73.45,   98.27,   25.69,   24.06,   49.48,   36.98,   13.96,  134.08,  110.18,   19.82,  231.56,   81.46,  257.05,   58.02,  208.62,   80.14,   11.10,  103.83,  289.47,  323.85,   22.94,   15.77,   27.88,   15.96,   49.94,   53.20,    9.67,   17.73,   13.38,   23.53,   13.11,    9.18,   19.85,   18.68,  261.97, 4033.28,  103.05,   11.60,   71.83,   67.84,   88.50,   15.76,  113.85,   35.95,
   33.57,   29.50,   63.16,   94.44,   74.87,   99.69,   25.54,   24.35,   49.58,   36.98,   14.11,  134.08,  108.76,   19.97,  233.49,   81.46,  258.95,   58.77,  218.28,   80.14,   11.19,  103.83,  287.54,  316.12,   22.89,   15.96,   27.93,   16.10,   50.23,   53.20,    9.81,   17.96,   13.47,   23.77,   13.29,    9.37,   20.42,   18.82,  265.68, 3866.04,  104.48,   11.65,   72.60,   67.84,   88.41,   16.13,  115.75,   36.14,
   33.65,   29.60,   62.88,   97.28,   76.94,  103.94,   25.78,   24.35,   49.20,   36.51,   14.16,  133.61,  108.76,   19.64,  233.49,   81.65,  248.08,   57.74,  217.31,   79.28,   10.97,  104.31,  293.33,  318.53,   22.99,   15.96,   27.84,   16.10,   50.23,   53.29,    9.86,   17.96,   13.38,   23.63,   13.39,    9.34,   20.33,   18.82,  265.21, 3684.05,  105.43,   11.51,   72.79,   68.02,   89.07,   16.17,  114.33,   36.14,
   33.79,   29.69,   62.88,   95.86,   77.88,  102.05,   26.03,   24.40,   49.48,   36.98,   13.63,  132.18,  107.57,   19.50,  228.18,   80.32,  249.49,   58.11,  217.79,   75.15,   11.01,  103.83,  298.64,  308.38,   23.09,   16.00,   28.07,   16.10,   50.71,   53.10,   10.09,   17.96,   13.38,   23.96,   13.43,    9.34,   20.61,   18.82,  261.97, 3713.57,  104.48,   11.56,   72.79,   68.31,   87.74,   16.17,  113.85,   36.24,
   32.95,   28.62,   63.16,   95.86,   77.22,  102.99,   25.78,   24.40,   49.29,   35.96,   13.44,  130.27,  108.28,   19.07,  226.74,   80.79,  250.91,   58.30,  217.79,   77.07,   11.01,  103.83,  295.26,  313.70,   22.99,   16.00,   28.02,   16.06,   50.71,   52.91,    9.90,   17.91,   13.43,   24.01,   13.43,    9.22,   20.61,   18.82,  262.90, 3669.30,  105.43,   11.56,   71.93,   68.31,   90.30,   16.04,  113.38,   36.10,
   33.04,   29.21,   63.35,   96.33,   76.37,  102.52,   25.93,   24.45,   49.58,   37.16,   13.63,  130.27,  108.76,   19.35,  228.67,   81.75,  251.38,   58.40,  217.79,   78.12,   11.19,  103.83,  298.64,  321.43,   23.04,   16.00,   28.11,   16.10,   50.90,   53.10,    9.95,   17.87,   13.57,   23.96,   13.43,    9.33,   20.66,   18.82,  263.36, 4033.28,  105.43,   12.11,   71.93,   70.76,   89.82,   16.13,  113.85,   36.05,
