1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,1802   ,2002   ,2105   ,2201   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3231   ,3481   ,3673   ,4904   ,5880   ,6505   ,
   26.71,   24.25,   30.55,   64.83,   50.74,   65.40,   25.75,   57.12,   28.46,   23.58,   41.83,   46.26,  120.28,   25.26,   10.45,   59.62,   18.22,   45.16,   22.85,   20.22,   64.17,   51.85,   32.68,   73.54,  156.27,   47.62,   11.86,   76.88,  224.67,  116.67,  421.49,   11.08,   10.54,   24.38,   22.82,    6.97,   12.03,   14.67,    5.60,   10.82,   10.60,  145.43,  505.00,   72.51,   23.74,   11.00,  255.51,   44.58,   11.38,   80.68,
   27.25,   24.61,   30.80,   64.99,   51.92,   65.99,   25.97,   57.28,   28.41,   23.95,   42.03,   48.33,  121.56,   25.70,   10.66,   60.21,   18.51,   45.88,   23.53,   20.52,   64.77,   52.14,   33.35,   74.30,  157.36,   47.54,   12.04,   77.11,  230.43,  122.67,  434.73,   11.22,   10.74,   25.24,   23.51,    7.07,   12.35,   15.04,    5.80,   11.32,   11.00,  147.18,  539.70,   72.67,   24.34,   11.14,  263.79,   44.58,   11.57,   80.33,
   27.41,   24.68,   30.90,   64.99,   52.01,   66.90,   26.31,   57.69,   28.78,   23.95,   42.09,   47.97,  120.71,   26.11,   10.78,   60.21,   18.79,   46.16,   23.84,   21.20,   64.86,   52.35,   34.49,   74.69,  159.17,   48.45,   12.09,   77.11,  230.85,  124.39,  437.38,   11.32,   10.71,   25.44,   23.43,    7.11,   12.35,   15.31,    5.80,   11.38,   11.00,  147.61,  532.40,   72.59,   24.34,   11.18,  266.89,   44.73,   11.44,   80.06,
   27.41,   24.90,   31.01,   65.64,   52.17,   67.23,   26.42,   58.02,   28.88,   23.95,   42.61,   48.42,  121.13,   26.82,   10.90,   60.79,   19.18,   46.16,   23.92,   21.69,   65.03,   52.56,   36.02,   74.69,  169.35,   49.05,   12.13,   77.11,  232.08,  125.68,  428.55,   11.32,   10.77,   25.71,   23.69,    7.08,   12.31,   15.42,    5.81,   11.50,   11.19,  147.61,  536.05,   72.97,   24.84,   11.32,  267.58,   44.66,   11.61,   80.15,
   26.91,   24.61,   31.33,   67.04,   52.09,   68.48,   25.86,   57.77,   28.88,   23.95,   42.87,   48.15,  120.28,   26.90,   10.78,   61.71,   19.26,   46.55,   24.26,   21.95,   64.69,   52.70,   36.02,   76.46,  167.17,   49.36,   11.90,   77.04,  229.20,  134.25,  425.46,   11.22,   10.74,   25.32,   23.25,    6.89,   12.23,   15.38,    5.74,   11.12,   11.03,  147.18,  550.66,   71.51,   25.59,   11.09,  266.20,   44.26,   11.51,   80.50,
   26.52,   24.65,   31.40,   67.20,   52.43,   68.32,   25.82,   57.20,   29.02,   23.95,   43.00,   48.42,  119.85,   27.12,   10.70,   61.87,   19.40,   46.77,   24.45,   22.14,   64.69,   52.70,   37.49,   76.46,  168.98,   49.36,   11.86,   76.34,  219.74,  136.40,  403.39,   11.15,   10.67,   25.08,   22.82,    6.81,   12.19,   15.23,    5.64,   10.94,   10.97,  145.43,  547.92,   71.82,   25.90,   11.00,  260.68,   44.26,   11.32,   80.50,
   27.33,   25.04,   32.10,   67.85,   53.44,   68.32,   26.79,   57.61,   29.20,   23.95,   43.39,   49.50,  120.71,   27.86,   11.03,   63.04,   19.79,   47.94,   24.56,   22.44,   65.46,   52.92,   36.83,   76.84,  166.80,   49.36,   12.64,   75.96,  222.20,  135.54,  396.77,   11.28,   10.74,   25.24,   23.22,    6.94,   12.80,   15.61,    5.66,   11.21,   11.12,  147.18,  544.27,   72.28,   25.90,   11.55,  262.75,   44.11,   11.44,   82.73,
   27.71,   25.04,   32.21,   67.20,   53.27,   67.98,   26.75,   57.69,   29.29,   23.91,   43.45,   50.04,  121.13,   27.86,   11.15,   63.04,   19.79,   47.83,   24.26,   22.44,   65.46,   52.92,   36.49,   75.76,  166.80,   49.81,   13.19,   76.34,  225.91,  136.83,  406.04,   11.25,   10.71,   25.24,   23.18,    6.91,   12.60,   15.42,    5.65,   11.09,   11.03,  148.92,  557.97,   72.44,   25.96,   11.46,  253.79,   42.77,   11.48,   82.73,
   27.87,   25.37,   32.24,   68.18,   53.27,   68.65,   26.79,   56.87,   29.29,   23.91,   43.97,   49.59,  120.71,   27.90,   11.49,   63.96,   20.01,   48.05,   24.37,   22.56,   65.88,   53.55,   36.21,   75.76,  166.80,   49.96,   13.15,   76.34,  223.85,  136.83,  409.13,   11.18,   10.61,   25.08,   23.11,    6.82,   12.72,   15.42,    5.58,   11.21,   10.88,  143.26,  557.97,   72.44,   25.68,   11.27,  243.79,   42.38,   11.48,   82.73,
