1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1476   ,2002   ,2105   ,2207   ,2303   ,2308   ,2317   ,2324   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2801   ,2823   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   29.57,   26.19,   58.23,   87.13,   70.06,   86.83,   23.28,  374.70,   23.63,   58.52,  339.87,   14.54,  147.45,  126.77,   20.15,  212.75,   84.14,  233.43,   65.91,  206.20,   87.05,   10.79,   99.05,  277.89,  302.58,   15.35,   26.41,   15.36,   45.40,   46.13,    8.70,   16.63,   12.56,   22.59,   12.05,    8.54,   18.09,   18.49,  235.13, 5366.23,  103.05,   13.33,   68.88,   76.98,   14.59,  101.52,   35.95,
   29.61,   25.99,   58.97,   86.56,   69.69,   86.55,   23.18,  369.83,   23.58,   58.71,  336.53,   15.16,  148.88,  125.58,   20.25,  214.68,   84.61,  230.12,   65.91,  206.69,   85.23,   10.79,   98.57,  277.89,  295.33,   15.25,   26.32,   15.41,   45.16,   46.18,    8.67,   16.68,   12.61,   22.54,   12.09,    8.55,   18.24,   18.53,  233.74, 5454.76,  101.63,   13.19,   68.88,   75.47,   14.64,  101.52,   35.86,
   29.70,   25.99,   58.70,   86.56,   69.22,   86.36,   23.33,  359.13,   23.78,   59.19,  341.79,   15.07,  148.40,  125.58,   20.44,  216.61,   85.57,  233.90,   65.53,  209.58,   83.79,   10.97,   98.57,  275.00,  305.48,   15.30,   26.41,   15.41,   45.06,   46.37,    8.68,   16.77,   12.56,   22.54,   12.14,    8.57,   18.19,   18.53,  234.20, 5499.03,  102.10,   13.28,   68.60,   76.32,   14.73,  101.52,   36.33,
   29.66,   26.19,   59.16,   87.32,   69.12,   86.83,   23.47,  362.53,   23.73,   59.19,  341.31,   14.92,  147.45,  126.17,   20.44,  216.61,   85.76,  235.32,   65.06,  207.65,   81.39,   10.97,   98.57,  280.79,  317.08,   15.35,   26.60,   15.45,   45.26,   46.51,    8.71,   16.81,   12.66,   22.68,   12.19,    8.58,   18.43,   18.68,  235.13, 5400.66,  102.58,   13.28,   68.79,   76.88,   14.78,  101.99,   36.14,
   29.88,   26.34,   60.28,   89.60,   70.44,   89.20,   23.66,  347.45,   23.58,   58.81,  342.26,   15.16,  148.88,  126.77,   20.44,  224.81,   86.62,  233.43,   64.78,  202.82,   82.35,   10.83,   98.57,  295.26,  310.80,   15.44,   26.41,   15.50,   45.35,   46.99,    8.77,   16.90,   12.75,   22.78,   12.28,    8.60,   18.38,   18.87,  241.61, 5331.79,  102.58,   13.09,   69.17,   77.54,   14.87,  101.52,   35.81,
   29.79,   26.38,   60.93,   89.79,   70.63,   89.10,   23.52,  349.39,   23.82,   58.32,  340.35,   15.26,  145.06,  127.95,   20.20,  229.15,   90.72,  236.74,   65.34,  197.03,   82.44,   10.75,   98.57,  292.85,  309.83,   15.44,   26.41,   15.59,   45.40,   46.80,    8.74,   16.81,   12.85,   22.59,   12.37,    8.59,   18.38,   18.96,  240.68, 5543.30,  102.10,   12.95,   68.60,   77.54,   15.01,  101.05,   36.14,
   29.66,   26.29,   60.74,   88.74,   69.88,   88.72,   23.86,  346.47,   23.82,   58.23,  336.05,   15.31,  142.67,  127.95,   20.20,  229.15,   90.63,  237.21,   64.87,  199.93,   83.60,   10.83,   99.05,  310.70,  302.10,   15.49,   26.46,   15.59,   45.59,   46.94,    8.77,   16.86,   12.85,   22.64,   12.37,    8.59,   18.43,   19.05,  240.68, 5459.68,  103.53,   13.00,   68.98,   77.07,   15.10,  100.10,   36.14,
   29.74,   26.43,   60.37,   88.46,   70.91,   89.57,   23.90,  361.56,   23.97,   58.42,  337.96,   15.31,  139.81,  129.73,   20.39,  229.63,   90.44,  237.21,   69.47,  200.41,   85.32,   10.92,   98.57,  314.56,  301.61,   15.44,   26.36,   15.64,   45.73,   47.18,    8.72,   16.95,   12.80,   22.68,   12.42,    8.64,   18.47,   18.91,  241.15, 5681.02,  102.58,   13.05,   69.07,   77.63,   15.06,  100.10,   35.86,
   29.79,   26.38,   60.74,   88.74,   71.01,   89.20,   24.00,  358.15,   23.92,   57.94,  335.09,   15.26,  138.86,  130.91,   20.48,  227.22,   89.67,  237.68,   68.44,  199.44,   82.54,   10.88,   99.05,  309.74,  299.20,   15.44,   26.23,   15.68,   45.73,   47.47,    8.85,   16.95,   12.80,   22.83,   12.42,    8.70,   18.52,   18.91,  241.15, 5631.83,  102.58,   12.95,   68.79,   77.07,   15.15,  100.10,   35.81,
