1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,2002   ,2105   ,2201   ,2207   ,2227   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3474   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   39.54,   34.80,   44.55,   72.82,   65.96,   69.64,   27.85,   22.49,   68.48,   45.08,  351.12,  303.33,   42.16,   13.52,  195.49,   34.88,   70.91,   20.96,   41.26,  116.75,   63.94,  276.86,   75.25,   11.62,   83.14,  445.00,  254.61,  137.09,   15.03,   14.41,   38.80,   40.30,    8.37,   13.88,   14.09,   21.05,   12.14,    9.85,   14.89,   14.03,  219.53, 2220.27,   82.78,   54.80,   13.11,   57.93,   47.71,   13.10,   72.51,   32.19,
   38.85,   34.71,   45.30,   73.00,   66.95,   69.19,   28.07,   22.49,   68.05,   46.02,  352.95,  304.13,   42.75,   13.57,  192.35,   35.75,   71.61,   21.12,   41.59,  120.85,   65.07,  276.86,   74.15,   11.81,   83.06,  453.76,  257.38,  135.60,   15.07,   14.45,   38.89,   40.08,    8.47,   13.81,   14.22,   20.88,   12.14,    9.92,   14.96,   14.10,  219.53, 2225.04,   83.32,   57.60,   13.97,   57.93,   47.88,   13.14,   71.38,   32.15,
   38.85,   34.58,   45.89,   72.35,   66.05,   68.10,   28.32,   22.44,   67.70,   45.69,  348.84,  304.92,   43.25,   13.88,  192.63,   35.71,   72.30,   21.42,   42.42,  122.68,   65.24,  284.34,   73.39,   12.32,   82.88,  468.65,  260.16,  136.09,   14.99,   14.30,   38.57,   39.99,    8.43,   13.81,   14.26,   20.76,   12.06,    9.88,   14.93,   13.99,  219.53, 2287.11,   82.33,   61.60,   14.16,   57.33,   48.56,   13.06,   70.90,   31.15,
   39.11,   34.92,   46.56,   72.25,   65.61,   67.63,   27.98,   22.35,   66.56,   45.46,  349.76,  305.71,   44.17,   14.63,  194.93,   35.71,   71.61,   21.97,   42.84,  123.13,   64.46,  288.08,   73.47,   12.18,   82.71,  474.06,  253.68,  137.58,   14.95,   14.34,   38.80,   40.08,    8.45,   13.70,   14.13,   20.76,   12.06,    9.88,   14.93,   13.99,  218.61, 2263.24,   81.16,   59.90,   13.93,   56.90,   48.73,   13.10,   70.43,   31.38,
   39.11,   35.05,   46.72,   71.79,   64.98,   67.44,   27.77,   22.44,   66.38,   45.65,  349.30,  305.71,   44.17,   14.59,  191.70,   35.23,   71.95,   21.67,   45.82,  124.05,   63.68,  292.65,   72.63,   12.27,   82.71,  478.57,  262.48,  133.11,   15.03,   14.26,   38.80,   39.86,    8.40,   13.85,   14.18,   20.84,   12.10,    9.85,   14.85,   13.88,  219.07, 2315.76,   82.06,   60.90,   14.16,   57.07,   49.76,   13.06,   69.96,   31.74,
   39.11,   35.09,   47.06,   72.16,   64.18,   67.44,   28.07,   22.53,   66.82,   45.69,  347.93,  306.90,   44.01,   14.27,  193.55,   34.79,   72.65,   22.35,   45.16,  122.68,   63.86,  284.34,   74.57,   12.22,   83.14,  470.46,  262.94,  135.60,   15.11,   14.45,   39.21,   40.64,    8.37,   13.85,   14.13,   21.14,   12.14,   10.18,   15.00,   14.03,  219.53, 2330.09,   81.97,   60.20,   13.79,   57.84,   50.96,   13.10,   70.53,   30.66,
   39.11,   35.14,   46.89,   71.69,   65.00,   67.34,   27.94,   22.49,   67.43,   45.79,  346.11,  308.10,   44.59,   14.17,  190.78,   34.01,   73.00,   21.76,   44.66,  122.22,   64.72,  270.21,   73.81,   11.90,   83.14,  467.75,  260.16,  134.11,   15.23,   14.45,   40.29,   40.69,    8.45,   13.81,   14.40,   21.14,   12.38,   10.21,   15.33,   14.07,  219.07, 2258.46,   82.24,   58.70,   13.56,   57.93,   49.76,   13.18,   70.24,   31.29,
   39.11,   35.26,   47.56,   72.25,   65.10,   67.34,   27.98,   22.44,   68.13,   45.97,  352.95,  308.10,   45.60,   14.36,  192.16,   34.84,   75.43,   21.93,   41.68,  122.68,   64.89,  272.29,   73.73,   12.18,   83.06,  464.15,  261.55,  133.61,   15.39,   14.53,   41.24,   41.86,    8.67,   13.99,   14.66,   21.39,   12.58,   10.25,   15.71,   14.21,  220.45, 2368.28,   81.88,   60.50,   13.47,   58.18,   50.96,   13.33,   71.75,   30.16,
   38.94,   34.67,   46.97,   72.07,   66.47,   67.34,   28.11,   22.35,   68.57,   45.46,  348.39,  302.14,   45.43,   13.99,  192.16,   34.10,   75.78,   21.17,   40.85,  124.50,   64.03,  273.12,   71.70,   11.95,   82.88,  451.53,  258.77,  131.62,   15.15,   14.34,   41.14,   41.47,    8.54,   13.99,   14.53,   21.35,   12.30,   10.10,   15.52,   14.14,  218.61, 2382.61,   81.97,   57.50,   13.47,   58.52,   51.30,   13.21,   71.09,   30.57,
